id,rating,time_created,text
mamak-auckland,5,2016-12-14 02:59:56,I was on a trip and was yelping for where to eat this was such a great choice. I had the laksa and some fried chicken YUM! I would love to eat here...
mamak-malaysia-street-food-auckland,5,2015-12-17 05:37:25,Absolutely delicious. I would definitely go back. Ordered the curry chicken laksa. Very large portion size great value for money ($15)! The flavour of...
mamak-malaysia-street-food-auckland,5,2016-02-25 18:09:40,OMG the original mamak is now in Takapuna. If you used to go to the city one. You need to visit the Takapuna one now! Same old great food and service.
mamak-malaysia-street-food-auckland,5,2016-12-14 10:56:05,So good!  I had the Mee Goreng chicken satay and chicken dumplings.  Food came out quick service was great and a good value.  Great flavor!  I will be back.
manuka-restaurant-auckland,5,2017-02-27 11:48:48,Excellent all around!  We had the fish and chips which comes with a small salad; & also the salmon & asparagus risotto.   Both were VG served fresh and...
manuka-restaurant-auckland,4,2016-09-06 22:14:31,It was really late on a weekend afternoon and we were wandering down the street and smelled the lovely scents coming from this restaurant so we had to give...
manuka-restaurant-auckland,3,2016-07-11 05:46:00,I actually loved this place even though I was not a huge fan of the meal we ordered. The whole ordering thing was slightly hilarious we ordered dips and...
mekong-baby-auckland,4,2017-03-14 13:46:59,My husband and I were visiting Auckland and this was recommended as a great place for dinner.  We ordered the shrimp cakes beef skewers Pork Belly and one...
mekong-baby-auckland,4,2016-07-15 19:13:43,Okay I still love the place but a Saturday lunch may not be the time to visit. The dessert I was swooning over was presented completely differently and...
mekong-baby-auckland,4,2016-06-28 03:05:42,Yeah (Mekong) Baby! This place was recommended by a coworker and didn't disappoint. The menu reminded me of Melbourne's Chin Chin although prices were a bit...
mexican-specialities-auckland,4,2015-10-02 16:50:07,Muy Bueno ! I've always wanted to eat here and have tried to in the past when their hours were let's say less than convenient. But it seems there are new...
mexican-specialities-auckland,5,2016-10-21 21:39:43,Recently got introduced to this place by a friend. Very small quaint place so book (if they allow it doubt it) or go there during off-peak periods as I...
mexican-specialities-auckland,5,2015-11-08 21:27:17,Highly recommend. Very authentic. Being an expat from California I've grown up on Mexican food and have enjoyed their home style meals for a decade.
mezze-bar-auckland,5,2016-12-06 10:23:12,Nice cosy restraunt .. and I like they have a vegan menu .. enjoyed the food so much and planning to go again
mezze-bar-auckland,5,2016-05-22 16:38:01,This place is awesome! The food is indeed top-notch. Came in on a slow Sunday evening and got terrific service while winding our way through a healthy chunk...
mezze-bar-auckland,5,2017-03-15 13:53:53,Fantastic food. Excellent quality. Healthy and delicious. Beautiful presentation. Highly recommended.
miss-moonshines-auckland,4,2017-03-07 11:07:45,Trying beef while in NZ is a no- brainer how you go about it is entirely up to you. Stumbled upon this joint by accident alleyway leading into the...
miss-moonshines-auckland,4,2016-07-20 14:08:13,If I was basing the review on the dessert it would be TWELVE stars!! So good! Oh my GOD! It was a kind of deconstructed passionfruit tart that was...
miss-moonshines-auckland,3,2016-05-01 00:01:25,Celerbrating a birthday at miss moonshines was a bit hit and miss for me. Most of our large table ordered the Pitt boss set menu ($45) which was good value...
monsoon-poon-auckland,4,2017-04-16 13:33:56,Food:  Apptizer combo was flavorful but heavy on the deep fry. I had malasian curry - nice not too spicy.Service: very good. Attentative staff that was...
monsoon-poon-auckland,4,2017-03-23 10:34:43,Monsoon Poon was one of the few places we actually liked while on our culinary tour of Auckland. Ambience is pretty nice and lounge-y and it certainly is a...
monsoon-poon-auckland,1,2017-04-08 00:40:42,Worst Indian food and service. They didn't serve the items we ordered. May be local favorites but not a good Indian food do the service.
nanam-eatery-auckland,5,2016-11-09 00:10:48,Filipino food kicked up a notch!The food was awesome from starters to desserts.A must try is the Octopus Bicol --- so tender and tasty! And of course...
nanam-eatery-auckland,4,2015-11-19 00:58:04,This is the only great thing about Royal Oak in my opinion RO could do with an overhaul.  Don't be deceived by the casual recycled interior because the...
nanam-eatery-auckland,5,2015-10-01 11:52:25,Omg love this little restaurant we we're luckier than the group after us who were turned away due to a sad lack of table space. This little gem has only...
nicolino-restaurant-pizza-and-cube-bar-auckland,5,2016-09-29 21:40:31,This was an unexpected and fabulous late lunch. The service and food was excellent. We had a lovely time. Thanks guys.
nicolino-restaurant-pizza-and-cube-bar-auckland,5,2016-07-30 14:59:06,Food here was amazing can't wait to go back. We had a Greek pizza which was delicious fettuccini al polo which was also great and service was was fabulous...
nicolino-restaurant-pizza-and-cube-bar-auckland,3,2016-04-10 01:00:21,Been here a few times and the Greek food has always been pretty good until last night. We started with the Greek dips and halloumi which was good. We both...
nishiki-auckland,5,2016-11-30 02:29:34,Amazing experience with fast service and delicious food. The sukiyaki was fabulous and the gyoza nabe was excellent with a side of udon noodles. I would...
nishiki-auckland,4,2014-10-28 03:09:14,When we came in here it may have just been a Tuesday night but still it was busy. Seems like it may be best to book as we were asked if we had a booking ...
nishiki-auckland,4,2015-11-14 12:58:09,Nishiki will always have a special place in my heart as it was a 2nd date 15yrs ago with my husband and we've been loving it here ever since. It's got...
no-1-pancake-auckland,5,2017-01-12 08:45:54,Stop by this place when I was in AucklandHeard so many good things about this place that I have to go try. I got the 3 sweet pancakes for $10  (two...
no-1-pancake-auckland,4,2017-03-20 23:06:47,Found it through yelp tried it... yummy!!will try savoury ones next time... piping hot and yummy sweet pancakes... you will wait for it though mine took...
no-1-pancake-auckland,5,2017-03-09 21:05:01,I heard about this place from international students and was surprised they had found out about it before me! It's the perfect stop in the morning when you...
odettes-eatery-auckland,5,2017-01-07 13:29:26,Odettes is definitely my favourite spot for brunch in Auckland - offering great food coffee and a relaxed atmosphere. The staff have always been very...
odettes-eatery-auckland,4,2017-01-28 22:14:26,Oh Odette!What a botanic beauty to sit within and enjoy homegrown NZ tastes.  Drink farms a plenty here  from the (complimentary) still or sparkling...
odettes-eatery-auckland,3,2017-01-25 14:29:39,Give 3 stars to the food it's not impressive as it rated on Metro can't rely on Metro theses days. Environment is good quite relaxing I like the music...
oh-calcutta-auckland,5,2013-02-28 02:10:40,Widely regarded as the best Indian restaurant this side of...well India probably. This place is regularly voted one of Auckland's best restaurants and for...
oh-calcutta-auckland,4,2017-04-06 14:49:20,The food here was awesome! Seems like the kind of place you might dress up for. The service was great I love when I have my water full. One downside was...
oh-calcutta-auckland,4,2016-02-04 16:27:22,To start with am not sure if this place would be rated as $$ rather they should be $$$That said we went on a Friday evening and like you'd expect outta...
open-table-auckland,5,2015-10-09 20:16:57,Absolutely love this place. Not the most visible location but it's worth the effort.The place- small corner cafe style but has surprisedly good number of...
open-table-auckland,4,2015-03-14 22:39:17,It reminded me a lot of my local Belmont Little & Friday before it got really popular. A local cafe in the middle of a residential suburb. If you drive...
open-table-auckland,4,2015-07-11 19:52:25,Good coffee and amazing food here...not the usual bunch menu some good surprises here. We had fish cake with fried potatoes and poached egg apple pancake...
orphans-kitchen-auckland,5,2015-09-22 16:14:23,This morning I finally made the early morning trek across the bridge to check out Orphan Kitchen's much raved about breakfast menu. I love that it's a...
orphans-kitchen-auckland,3,2016-11-28 00:56:25,I've heard so many positive review about this place and we finally came and try it last weekend ... must say we are disappointed firstly the menu have very...
orphans-kitchen-auckland,4,2015-10-17 12:52:21,Breakfast at Tiffany's is a film  Brunch at Orphans kitchen is not . Starring myself and a few other yelpers we sat seated at the larger tables and since...
ostro-brasserie-and-bar-auckland,5,2017-03-12 15:31:58,Sunday lunch at Ostro was my favourite dining experience during my visit to Auckland.  We ordered from the new Autumn menu.  The entree prawns were fresh...
ostro-brasserie-and-bar-auckland,5,2017-01-04 14:18:51,We told a friend of ours who lives in Auckland to pick a place to have dinner and "Ostro" was basically the first word out of her mouth. With that off we...
ostro-brasserie-and-bar-auckland,5,2016-10-29 17:55:29,We had one night in Auckland before flying back home and wanted to go somewhere nice.  It was a Friday night and we had no reservations so we knew we...
oyster-and-chop-auckland,5,2017-02-16 20:03:26,We found this place by accident just walking the piers and viaduct area.Mark and I love raw oysters and happened to see that they had $2 oyster happy...
oyster-and-chop-auckland,4,2017-02-03 21:05:59,What a pretty spot. Just across from Soul. The happy hour oysters were terrific. Clevedon coast oysters were just wonderful. And the server recommended a...
oyster-and-chop-auckland,5,2017-01-12 22:40:14,What a great find and hotel recommendation . This place was awesome and right in the Viaduct Harbor. I was right on the waterfront and had many fine dining...
pane-and-vino-auckland,3,2015-12-01 14:37:47,We went on Saturday night for what we hoped would be a quiet dinner. It was 20:00 and we were really hungry. This is our local and they do BYO so we...
pane-and-vino-auckland,5,2016-05-18 23:16:37,Best Italian food in this area by far! Love pane vinoI've tried about 15 different mains and they are all delicious and the servings are huge! It can get...
pane-and-vino-auckland,5,2015-02-12 17:30:40,I love this place.  Have been coming here for years and just keep returning as it's so good.  Why do I love it?* very friendly staff* It's BYO and there...
papparich-auckland-2,4,2016-08-11 02:00:40,After running major errands in the city I was flagging fast. I needed something quick and easy and then remembered that PappaRich had a location in the...
papparich-auckland-2,4,2016-03-12 15:37:56,Papa rich lived up to the memory of dinning in multiple Papariches in Malaysia. Big servings quick service tasty dishes. I didn't have the caul to try...
papparich-auckland-2,4,2015-10-04 16:58:28,PappaRich has hit Auckland! A highly raved about Malaysian family eatery almost reminiscent of Denny's. A few days ago at a blogger's lunch I was lucky to...
philippes-chocolate-and-french-pastries-auckland,4,2014-07-17 04:09:55,Well this is one of those places that I would normally just drive past and stop. I mean I have drove past it's door for hundreds of times so far. And today...
philippes-chocolate-and-french-pastries-auckland,5,2014-03-01 06:52:00,rocks in the biggest way.   The pastries are to die for.   I only get back to NZ once a year on average - and this place is just around the corner from my...
philippes-chocolate-and-french-pastries-auckland,4,2013-03-17 20:19:52,Philippe's is a Francophillic chocolate and pastry joint on Great North Road. The location is the absolute worst. Seriously terrible. Probably the worst fit...
phils-kitchen-auckland,4,2015-12-20 15:03:13,Phil's Kitchen is great something different both ambitious and delicious and the staff are friendly and chatty.  Phil Clark who worked under Michael...
phils-kitchen-auckland,5,2016-11-06 11:39:26,Phil's place is quite small (and his kitchen is minuscule) but the food that it produces is enormously flavourful and beautifully presented. The menu is...
phils-kitchen-auckland,5,2015-06-06 06:21:41,I'm really impressed with this newly opened bistro in Kingsland. Classically trained and returning home with his lovely French partner this is Phil's...
ponsonby-international-food-court-auckland,4,2016-11-04 23:18:08,As food courts go this one is pretty amazing! There is a general 'chill' vibe to the place as people are specifically going there to eat and socialise -...
ponsonby-international-food-court-auckland,5,2017-01-13 22:05:06,Cheap. Good. Everything. I wandered around Ponsonby trying to find some cheap good food and then I found this THANK GOD. Be ware only one of the vendors...
ponsonby-international-food-court-auckland,4,2014-06-01 15:55:32,A one stop shop for international meals. Oddly enough I had been here during my first visit to NZ in 2006 only remembering as I walked up those bright red...
ponsonby-road-bistro-auckland,3,2016-07-20 13:54:18,Well this is a mixed review.The vibe of the place is absolutely fabulous. It's jumping and the staff are fantastic. You want to live there and become...
ponsonby-road-bistro-auckland,5,2015-06-21 03:51:07,Another fabulous dinner experience! The place was heaving full.I ordered THE most sinfully delicious main course: pork belly schnitzel with mustard mash...
ponsonby-road-bistro-auckland,5,2015-12-22 11:34:45,Great food. Great service. Great drinks list. Enough said.You are better off coming in on a quieter night (mon-thurs) when it is less busy.The lighting...
ramen-do-auckland,4,2016-06-28 03:16:26,Ramen Do ticked many boxes for me. The first being one of the few open past 8pm on a Monday night. The second was the price point. $15 for a large bowl of...
ramen-do-auckland,4,2016-08-01 22:13:45,I have been here twice one during lunch and once for dinner. The place is very low key with BYOB for $10. I do prefer the rice boxes to the ramen. I found...
ramen-do-auckland,4,2014-06-23 19:00:16,Metro rated it as one of the best Ramen houses in Auckland or perhaps it's on the top 50 cheap eats. Regardless which one it sways towards it does live up...
red-pig-auckland,4,2016-08-09 22:20:13,We stumbled upon this place after we visited the art museum across the street on the first day we were in Auckland and we weren't sure where to go for lunch...
red-pig-auckland,1,2017-04-17 12:17:57,I convinced the Misses to come here because place seemed hip. In the US they cook the meat for you to ensure it's done. Not here. And the lighting is so...
red-pig-auckland,4,2015-12-13 17:42:22,Yay this place is a gem!Thanks to the lovely Rebekah M. for recommending this place and walking us Korean newbies thru the memu. With the happy hour...
renkon-parnell-auckland,5,2016-06-22 03:45:22,I love this place... why did I not find this sooner?My friend took me here before our sewing class and I was really impress with the speed of the service!...
renkon-parnell-auckland,4,2014-02-25 18:04:45,I have been here twice and every time it has been a delight! $11.50 for lunch mains with $5 sides! Bargain. You order and pay at the counter. Water is...
renkon-parnell-auckland,5,2014-10-23 17:37:35,What can I say. I love Renkon I just love their Misodare Chicken Udon with soup. And their Karaage chicken as a side dish.I have not been to Parnell...
revel-cafe-auckland,5,2017-02-13 11:45:09,I had the best vegetarian eggs benedict of my life here! Perfectly poached eggs on freshly baked bread with grilled eggplant capsicum pumpkin and sautéed...
revel-cafe-auckland,4,2016-11-05 19:27:47,Heavy-duty hipster motif aside Revel Cafe is a solid offering located pretty centrally on Auckland's Karangahape Rd.  Everything you have read in many of...
revel-cafe-auckland,4,2016-03-02 20:34:04,Revel without a cause. Other than serving breakfast. And maybe lunch. Actually I don't know what their cause is. They might donate all of their proceeds to...
rickshaw-eddys-auckland,4,2017-01-21 20:36:21,A fun spot in Mission Bay for lunch. We sat outside and there was live music inside. It's unclear how factual the story of Eddy was and the food didn't...
rickshaw-eddys-auckland,5,2016-04-26 03:21:04,Excellent food reasonable prices friendly family atmosphere. We were there on game night and it was quite fun for everyone. The drinks weren't coming so...
rickshaw-eddys-auckland,4,2015-05-16 22:47:04,Definitely a nice place to go in mission bay with a stunning view of the sea. The bar is really nice and sear next to a Thai restaurant of the needs for...
ruben-cafe-auckland,5,2016-09-25 19:34:22,Pretty sure the cafe is actually called Rueben which led to difficulty finding it in Yelp so I could post a review and may explain why there aren't more! It...
ruben-cafe-auckland,5,2014-08-03 21:37:42,Best coffee in Parnell and amazing friendly service! This is a real gem hidden away in the new office block at the bottom of parnell road.I am slightly...
ruben-cafe-auckland,5,2015-09-11 03:34:55,Friendly and helpful staff great breakfast specials and the strongest Americano I've had since I got here. I'll definitely be back!
saigonz-auckland,4,2017-01-13 07:47:27,Had a nice lunch one if the best  beef pho n lemongrass pork rice .nice staff n friendly....pls they shud check the address on google.cos it took me to do...
saigonz-auckland,3,2016-01-08 12:29:39,Columbus Coffee Supa Centa Manukau is ok.  Not my top pick for cafes in Manukau and if possible would give them 3.5 stars.  It is a place I resort to when...
saigonz-auckland,3,2015-04-21 19:52:39,Great spot for a tasty weekday lunch and would be even better if it was sunny sitting at the outdoor tables without noisy roadworks right beside you....
sake-bar-nippon-auckland-2,3,2015-06-18 02:57:45,Sorry I don't mean to be mean. However this Japanese place is not my favor.One thing you can tell whether a restaurant  is good or not is from the...
sake-bar-nippon-auckland-2,4,2014-12-30 16:24:54,Kind of really expensive for the small servings.. but i think that's the usual price for Japanese restaurants. We ordered A LOT to get the 6 of us full...
sake-bar-nippon-auckland-2,4,2015-02-11 15:39:05,Best atmosphere in a restaurant that I've experienced in a while!!! We walked in and everyone cheered and played the drums with the Japanese karaoke going...
sal-rose-auckland,2,2016-12-16 00:00:08,I came here after seeing the previous reviews (4.5 with 5 people) so was pretty exited. Big disappointment. I had pizza. Dry and "bready" with what looked...
sal-rose-auckland,5,2015-03-28 21:48:25,Awesome service we booked last minute and they gave us a little table in the court yard which was lovely. The chicken pate was to die for! We each ordered...
sal-rose-auckland,4,2013-02-27 14:44:51,Yum! Good Italian food. What more do you need to know?Hopefully not much because I can't remember what I had just that it was yum. Have you ever had...
sawadee-auckland,5,2015-02-01 13:58:50,I had always heard great things about Sawadee but sadly had never been possibly due to the fact that I have only eaten Thai food twice in my life! So...
sawadee-auckland,5,2016-05-12 23:17:35,Amazing authentic Thai in Auckland.  Drive or take an uber from downtown to Ponsonby.   This wonderful foody place is a reservation must for weekends.
sawadee-auckland,4,2016-04-14 13:31:58,I honestly can't remember what we ordered but everything was tasty. It made our trip to NZ a little less crappy.
scarecrow-auckland-3,5,2017-04-06 14:21:14,Nice atmosphere friendly and fast service. Delicious  and warm croissants. Clean bathrooms. Free wifi!
scarecrow-auckland-3,5,2017-04-10 18:52:10,Fantastic restaurant and shop. A taste of home with Matzoh Ball Soup that was interesting and very tasty. Delicious salads. Wonderful treats and coffees....
scarecrow-auckland-3,2,2017-03-04 13:43:00,Great concept with fresh locally sourced menu items that feature unique flavor combinations. I would have given a 5-star except the service was atrocious....
sea-cow-auckland,5,2017-03-25 12:00:05,Walked here from the aquarium and it was worth it. The seared scallops were awesome and the people were friendly.
sea-cow-auckland,5,2015-09-29 01:08:41,I agree with all the reviews here this place is top notch. Scored the $10 fish and chips lunch special and wasn't disappointed. Massive gurnard and pretty...
sea-cow-auckland,5,2017-02-22 23:16:26,Favourite fish and chips in Auckland. Amazing value with $10 takeaways for fish chips tartare and ketchup.
secret-thai-garden-auckland,5,2017-03-23 19:15:30,This place really surprised. The owners spent two years unpacking a container of authentic Thai decoratuve things and putting together an eclectic series of...
secret-thai-garden-auckland,5,2016-06-03 02:06:43,Great Food Beautiful setting and amazing staff. Had my hubby's 50th surprise birthday dinner there and we booked out one of the sections. Owners were great...
secret-thai-garden-auckland,4,2015-09-18 13:05:04,Been here once and would definitely love to go back. The atmosphere is lovely and customer service from all staff was excellent. Who would have thought a...
selera-auckland,5,2015-11-18 21:53:26,The best laksa in Auckland?  I think so!!  Wow 10/10!!!A friend and I shared a seafood laksa.  The soup was delicately fragrant with just enough chilli...
selera-auckland,4,2016-07-31 03:25:35,Great Malaysian food at a very reasonable price. My friends who took us here are regulars and I totally see why. Normally I do not take it as a good sign...
selera-auckland,4,2015-10-06 21:58:06,Congrats Selera you've gone and done it again and amazed me ! Good job guys . I luurrve char tieu kewy ( sorry can never spell it ) the charred flat...
sidart-auckland,5,2017-02-02 20:34:33,I need to give 6 stars seriously. The food is so so good over my expectation. The 2 and half hour lunch ( well organised timing) I had fish venison beef...
sidart-auckland,3,2016-03-30 04:21:17,For being one of the top restaurants in New Zealand I had pretty high expectations. The first amuse-bouche was probably the best and the rest of the plates...
sidart-auckland,3,2015-10-01 12:14:10,i had pretty low expectations for food in NZespecially when it came to fine diningbut i still thought i'd give it a go while i was out thereand my sweet...
soul-auckland,5,2017-02-02 20:32:04,We were super lucky. Our server was wonderful. Great recommendations for Sauvignon blanc. The salmon is house cured and was amazing. The travelly smoked was...
soul-auckland,4,2017-01-10 01:49:41,Delicious food and okay service. I was a solo diner and kind of felt ignored. Would have ordered another glass of wine had I gotten the chance. Patio has...
soul-auckland,5,2017-04-20 11:09:13,Took us in for dinner without reservation for 6 people. Food service was great. Got brassicas salad and lamb skewers  was plenty of food and one of best...
spicy-house-auckland,5,2015-01-14 03:52:35,This review is based solely on the food because Spicy House isn't really interested in creature comforts such as decor or atmosphere. This place is...
spicy-house-auckland,3,2015-10-10 18:55:11,A solid Dominion Road performer. Designed to be a haven for spicy Chinese food and we were about 80% happy. Had the spicy vegetarian noodles gong bao...
spicy-house-auckland,2,2014-11-27 12:19:10,Highly disappointed in both the service and the food. The chilli chicken dish was ok but the crab dish we ordered was mostly salt and the crab tasted off....
sri-pinang-auckland,4,2015-12-15 08:37:14,We were in a mood for spicy food and Malaysian food seemed like a perfect choice. Upon arrival we were greeted graciously and got seated immediately. We...
sri-pinang-auckland,4,2015-11-19 00:55:03,If you haven't been to Sri Penang you MUST.  It's the best Thai in my opinion round Auckland.  Great value for the enormous portion you get.  You're...
sri-pinang-auckland,5,2016-04-21 01:10:12,A friend who is local in Auckland introduced us to this restaurant. When we first arrive the space was only half filled however within the next 20 minutes...
st-heliers-cafe-and-bistro-auckland,5,2017-02-17 17:11:44,Spectacular view with delicious breakfast and tasty hot coffee. What more could you ask for?Parking isn't too bad--you have access to the shopping strip...
st-heliers-cafe-and-bistro-auckland,1,2016-06-05 13:56:48,Slop. That's probably the best word that describes the presentation and subsequent taste of the takeaway food. Basic 101 restaurant / catering is to WRAP...
st-heliers-cafe-and-bistro-auckland,5,2016-01-07 22:36:53,This is hands down my favourite place for brunch in Auckland and I take everyone that comes to visit me on weekends there. I'm now a vegetarian (who doesn't...
swashbucklers-auckland,4,2017-04-05 19:52:33,Great cheap seafood! If you're looking for fine dining this place isn't for you but the food here was very good. The mussels were especially tasty and the...
swashbucklers-auckland,4,2015-11-30 21:02:40,Seafood is so good here.If you are into 'décor and ambiance this might not be the place. It's a little dated and tacky. What they lose in style they make...
swashbucklers-auckland,5,2014-11-29 20:18:50,Nothing better than Swashies Sunday feed! The best local down to earth spot for seafood in Auckland. The food is always fresh and cooked to perfection - you...
szimpla-auckland,5,2017-03-06 00:03:43,Ordered Steak Chips & Salad w/ Brocolli and Potatos on the side. Absolutely magnificent! Well Cooked Steak. Chips were nice. Salad and Veges were fresh....
szimpla-auckland,4,2016-06-27 16:52:52,Szimpia advertises itself as being a casual comfortable and affordable spot for good ole' fashioned comfort foods with a contemporary twist and they do...
szimpla-auckland,2,2016-08-22 01:34:04,We popped in here on Sunday for lunch. The interior is pretty cool lots of seating both indoor and outdoor. The waitress came over immediately and seated...
taiko-auckland,4,2015-07-23 17:30:58,Thanks for a good night out Taiko! I recently came here with a group of ten. The owner Ian was my first point of contact via the phone and he was really...
taiko-auckland,4,2015-06-04 20:27:22,We had a great pre-movie dinner here with a group - loads of delicious food (the chicken karaage and takoyaki were so good we ordered them twice!) and some...
taiko-auckland,4,2013-03-15 17:48:25,So I'll definitely admit to being one of those white guys who reads Haruki Murakami and kind of wishes he was Japanese and the guy who runs this little...
tanukis-cave-auckland,2,2016-12-12 18:38:34,Cute place but very slow and boy do they have an attitude!We ordered a few dishes to start with a couple of beers. The small dishes (1-2 bites each for...
tanukis-cave-auckland,4,2016-07-06 20:05:11,It's a great pre-show stop. They know exactly why you're there and they ask up front what time your show is and tell you when your last order needs to be...
tanukis-cave-auckland,5,2016-04-16 01:39:30,One of NZ's best casual Japanese restaurant aka sake bar. Their rolls are really good salmon and avo being my fav. Good choice of Japanese pub food. Staff...
thats-amore-auckland,5,2017-03-11 03:40:26,Absolutely the best pizza in Auckland no question about  it. If you're a pizza addict like me & want authentic Napoletana pizza I promise you That's Amore...
thats-amore-auckland,5,2017-03-29 11:46:18,Super authentic Italian pizza and so many great choices. It was a little tucked away place and harder to find but so worth it !
thats-amore-auckland,5,2016-12-27 00:46:21,I am from Italy and the pizza served here is as authentic as it gets. I definitely recommend this joint to anyone who likes a good Italian-style pizza. The...
the-ancient-mariner-auckland,5,2014-06-30 06:21:22,They provide exceptional foods for the price they charge. It feels more like a takeaway then a restaurant. They only do lunch from Friday till Sunday....
the-ancient-mariner-auckland,4,2014-05-01 04:46:17,I love fish and chips and since I heard NZ was famous for them I was eager to try somewhere! I'm sure there must be fish and chips closer to home but...
the-ancient-mariner-auckland,5,2014-09-14 01:01:12,After a day of sightseeing I was craving good fish and chips. Found this on yelp and it was nearby. The storefront is very nice and quite fancy for a take...
the-bamboo-basket-auckland,5,2016-09-11 14:24:30,Cheap and cheerful is what I would describe this! If you want a taste of Vietnam this is the place to go! Their Bahn Mis are so delicious I could probably...
the-bamboo-basket-auckland,5,2016-08-29 16:22:37,Awesome little find while out shopping. I just love Vietnamese food and when I saw their bicycle and sign advertising Bahn Mi I didn't need any further...
the-bamboo-basket-auckland,5,2016-10-07 20:51:03,Head over to the Bamboo Basket for a banging banh mi. If you're into freshly baked crispy baguettes then the Bamboo Basket should be your next stop in the...
the-black-hoof-auckland,4,2015-10-25 21:03:23,Paella sangria cured meats - if you crave Spanish food or want something a little different The Black Hoof will hit the spot.Compared to other types of...
the-black-hoof-auckland,5,2014-11-06 10:45:20,We had a birthday meal at The Black Hoof this week and loved it! Very warm & friendly service a casual yet special atmosphere a different beer list (love...
the-black-hoof-auckland,5,2014-09-01 02:50:48,Central AK was screaming for a wine bar that serves great tapas and The Black Hoof has certainly delivered! Tucked up on Wyndham St in a warmly lit loft...
the-blue-breeze-inn-auckland,4,2016-07-14 21:26:54,Great staff good wine list and the cocktails are pretty fancy tooWe just opted for dumplings. Three kinds. Pork and scallop Pork and Prawn and a spicy...
the-blue-breeze-inn-auckland,5,2015-12-26 20:01:59,Prior to landing in Auckland I did a quick survey of some of the kiwis seated around me on the flight from LAX to get a feel for whether or not there was a...
the-blue-breeze-inn-auckland,4,2016-03-28 01:24:14,Trendy place serving nouveau Chinese food. There is trendy loud music. The garlic fried "shell on" black tiger prawns was good. The hot and numbing ground...
the-conservatory-auckland,3,2016-01-23 23:03:34,We drove from Howick to come for a family dinner here due to a previous experience that left us all wowed. Unfortunately this second round was nowhere near...
the-conservatory-auckland,2,2017-01-08 17:47:16,Great food and wonderful waterfront location particularly on a sunny day.  Unfortunately the service is lacking with wait staff not conversant with the...
the-conservatory-auckland,4,2015-10-04 01:32:10,Try the Wharf platter! Great for sharing and substantial portion for two. They have blankets for ladies (or maybe for some guys) so you can sit outside...
the-cozy-cafeteria-auckland,4,2015-09-17 15:52:17,Missed the train this morning so I used the half an hour wait for the next one to pop into this little cafe for a morning coffee and was tempted by the...
the-cozy-cafeteria-auckland,5,2014-08-09 14:06:07,First time at this place and all I can say is 'divine'.  Love the presentation.  I had the 'Big Breakfast' and it was very filling.  Lots to choose from the...
the-cozy-cafeteria-auckland,4,2014-09-15 02:11:23,We went to this cafe for Sunday brunch. We ordered a cappuccino and latte. Both coffees were great smooth and not bitter like some places. The staff are...
the-crab-shack-auckland,3,2016-10-22 19:01:26,The atmosphere was nice on the wharf. We had the fush n chups which was very fresh and good. The wait was crazy long. Our waitress just disappeared and...
the-crab-shack-auckland,1,2016-11-11 21:59:26,Very bad service. Basically told us to get lost in as many words.Went at 7 on a Saturday. Told em wanted a quick bite. The restaurant was 60% empty but...
the-crab-shack-auckland,2,2016-07-17 21:45:32,Arrgh..What can I say? I laughed when I saw this place and asked a local friend about it. I asked something like "Is that the nastiest tourist trap in...
the-culpeper-auckland,5,2015-12-22 00:05:59,Walk within a 100 ft of this restaurant and your mouth will start to water. The aroma of their meat smoker is amazing.Once inside you will not be...
the-culpeper-auckland,5,2017-03-09 01:13:32,Amazing lunch on the water on a beautiful March day!  I had an very light and tasty blackened monkfish heirloom tomatoes and buffalo yogurt and my wife had...
the-culpeper-auckland,5,2015-12-28 22:39:59,Excellent service with delicious dishes would highly recommend for anyone passing through! We loved the lamb ribs as well as the wakanui beef.
the-culpepper-auckland,5,2015-12-21 00:24:05,Awesome BBQ on Princes Wharf. Its hard to miss the mouthwatering aroma of their smoked meats when walking down the wharf. Great ambiance wonderful service...
the-culpepper-auckland,4,2016-01-22 23:40:23,Ok I hope this is the future of dining.   This is a good place to go.  Fun on a Saturday night.  Near the reviving viaduct area and Wynyard quarter....
the-culpepper-auckland,4,2016-03-09 19:59:51,Had a fantastic dining experience here at The Culpeper.  Fantastic bar service and staff in general are very attentive! You get a brilliant G&T here.  A...
the-engine-room-auckland,4,2017-02-03 23:23:37,We took the ferry from Auckland to Northcote and walked up to the Engine Room. What a great spot! As expected We thoroughly enjoyed the soufflé as a...
the-engine-room-auckland,5,2015-10-16 21:32:06,The Engine Room has a long-held reputation of being one of the best restaurants in Auckland and rightly so. Dining here is a pleasure. The waitstaff are...
the-engine-room-auckland,4,2014-12-06 18:06:52,Everything they say about the twice baked goat soufflé is true! A classy local joint for a romantic dinner or a culinary trailer for a Bridgeway cinema...
the-french-café-auckland-2,5,2016-02-12 17:16:47,Glad I decided to dine here on a recent stop in Auckland!  I had the tasting menu so was able to try a good number of dishes.  The one that stands out most...
the-french-café-auckland-2,2,2016-11-17 15:46:49,I had such a high hopes for this restaurant.  But alas it was a let down.  There were some very newb mistakes made here...temperature of the food the...
the-french-café-auckland-2,3,2015-08-30 10:20:16,I appreciate the attempts to make this "restaurant" of the year-- but the flavors were just not THAT amazing.Good food; great presentation and yes- quite...
